WHOREGION,COUNTRY_CODE,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,SPEC_PROCESSED_NB,INF_A,INF_B,INF_ALL,RSV
AMR,PRY,2026-03-30,2026,14,202.0,45.0,5.0,50.0,3.0
AMR,PRY,2026-04-06,2026,15,40.0,7.0,0.0,7.0,1.0
AMR,PRY,2026-04-06,2026,15,275.0,74.0,1.0,75.0,12.0
AMR,PRY,2026-04-13,2026,16,12.0,1.0,0.0,1.0,0.0
AMR,PRY,2026-04-13,2026,16,238.0,62.0,2.0,64.0,5.0
AMR,PRY,2026-04-20,2026,17,21.0,3.0,0.0,3.0,2.0
AMR,PRY,2026-04-20,2026,17,361.0,106.0,0.0,106.0,12.0
AMR,PRY,2026-04-27,2026,18,79.0,14.0,0.0,14.0,0.0
AMR,PRY,2026-04-27,2026,18,337.0,84.0,0.0,84.0,7.0
AMR,PRY,2026-05-04,2026,19,66.0,5.0,0.0,5.0,0.0
AMR,PRY,2026-05-04,2026,19,321.0,55.0,0.0,55.0,12.0
AMR,PRY,2026-05-11,2026,20,5.0,1.0,0.0,1.0,0.0
AMR,PRY,2026-05-11,2026,20,322.0,64.0,0.0,64.0,12.0
AMR,PRY,2026-05-18,2026,21,3.0,1.0,0.0,1.0,0.0
AMR,PRY,2026-05-18,2026,21,355.0,44.0,1.0,45.0,19.0
AMR,PRY,2026-05-25,2026,22,15.0,3.0,0.0,3.0,1.0
AMR,PRY,2026-05-25,2026,22,351.0,46.0,2.0,48.0,22.0
AMR,PRY,2026-06-01,2026,23,35.0,6.0,0.0,6.0,1.0
AMR,PRY,2026-06-01,2026,23,336.0,58.0,0.0,58.0,33.0
AMR,PRY,2026-06-08,2026,24,7.0,7.0,0.0,7.0,0.0
AMR,PRY,2026-06-08,2026,24,261.0,53.0,1.0,54.0,32.0
AMR,PRY,2026-06-15,2026,25,9.0,6.0,0.0,6.0,0.0
AMR,PRY,2026-06-15,2026,25,253.0,32.0,1.0,33.0,48.0
AMR,PRY,2026-06-22,2026,26,37.0,5.0,2.0,7.0,0.0
AMR,PRY,2026-06-22,2026,26,211.0,23.0,1.0,24.0,48.0
AMR,PRY,2026-06-29,2026,27,29.0,3.0,1.0,4.0,0.0
AMR,PRY,2026-06-29,2026,27,282.0,15.0,4.0,19.0,70.0
AMR,PRY,2026-07-06,2026,28,35.0,,0.0,,2.0
AMR,PRY,2026-07-06,2026,28,342.0,17.0,7.0,24.0,92.0
AMR,PRY,2026-07-13,2026,29,39.0,,0.0,,2.0
AMR,PRY,2026-07-13,2026,29,338.0,10.0,1.0,11.0,104.0
AMR,PRY,2026-07-20,2026,30,17.0,1.0,0.0,1.0,2.0
AMR,PRY,2026-07-20,2026,30,256.0,1.0,5.0,6.0,77.0
AMR,PRY,2026-07-27,2026,31,5.0,,0.0,,1.0
AMR,PRY,2026-07-27,2026,31,196.0,6.0,2.0,8.0,47.0
AMR,PRY,2026-08-03,2026,32,31.0,,0.0,,2.0
AMR,PRY,2026-08-03,2026,32,238.0,5.0,2.0,7.0,73.0
AMR,PRY,2026-08-10,2026,33,23.0,,0.0,,3.0
AMR,PRY,2026-08-10,2026,33,301.0,2.0,6.0,8.0,71.0
AMR,PRY,2026-08-17,2026,34,18.0,,0.0,,1.0
AMR,PRY,2026-08-17,2026,34,297.0,1.0,7.0,8.0,72.0
AMR,PRY,2026-08-24,2026,35,32.0,,0.0,,2.0
AMR,PRY,2026-08-24,2026,35,251.0,3.0,4.0,7.0,37.0
AMR,PRY,2026-08-31,2026,36,18.0,,1.0,1.0,0.0
AMR,PRY,2026-08-31,2026,36,63.0,,2.0,2.0,12.0
AMR,PRY,2026-09-07,2026,37,2.0,,0.0,,0.0
AMR,SLV,2014-12-29,2015,1,3.0,0.0,0.0,,
AMR,SLV,2015-01-05,2015,2,18.0,0.0,0.0,,1.0
AMR,SLV,2015-01-12,2015,3,38.0,4.0,0.0,4.0,5.0
AMR,SLV,2015-01-19,2015,4,27.0,4.0,0.0,4.0,1.0
AMR,SLV,2015-01-26,2015,5,30.0,1.0,0.0,1.0,7.0
AMR,SLV,2015-02-02,2015,6,31.0,3.0,0.0,3.0,1.0
AMR,SLV,2015-02-09,2015,7,43.0,1.0,0.0,1.0,4.0
AMR,SLV,2015-02-16,2015,8,26.0,1.0,0.0,1.0,2.0
AMR,SLV,2015-02-23,2015,9,35.0,0.0,0.0,,4.0
AMR,SLV,2015-03-02,2015,10,32.0,1.0,0.0,1.0,4.0
AMR,SLV,2015-03-09,2015,11,42.0,1.0,0.0,1.0,3.0
AMR,SLV,2015-03-16,2015,12,25.0,2.0,0.0,2.0,4.0
AMR,SLV,2015-03-23,2015,13,42.0,1.0,0.0,1.0,5.0
AMR,SLV,2015-03-30,2015,14,18.0,0.0,0.0,,3.0
AMR,SLV,2015-04-06,2015,15,35.0,1.0,0.0,1.0,2.0
AMR,SLV,2015-04-13,2015,16,36.0,2.0,0.0,2.0,6.0
AMR,SLV,2015-04-20,2015,17,25.0,0.0,0.0,,0.0
AMR,SLV,2015-04-27,2015,18,37.0,1.0,0.0,1.0,1.0
AMR,SLV,2015-05-04,2015,19,37.0,0.0,0.0,,2.0
AMR,SLV,2015-05-11,2015,20,30.0,1.0,0.0,1.0,0.0
AMR,SLV,2015-05-18,2015,21,34.0,1.0,1.0,2.0,3.0
AMR,SLV,2015-05-25,2015,22,25.0,2.0,0.0,2.0,0.0
AMR,SLV,2015-06-01,2015,23,32.0,2.0,0.0,2.0,2.0
AMR,SLV,2015-06-08,2015,24,33.0,0.0,0.0,,7.0
AMR,SLV,2015-06-15,2015,25,26.0,5.0,0.0,5.0,4.0
AMR,SLV,2015-06-22,2015,26,53.0,5.0,0.0,5.0,14.0
AMR,SLV,2015-06-29,2015,27,33.0,1.0,0.0,1.0,12.0
AMR,SLV,2015-07-06,2015,28,47.0,2.0,0.0,2.0,13.0
AMR,SLV,2015-07-13,2015,29,42.0,4.0,0.0,4.0,20.0
AMR,SLV,2015-07-20,2015,30,43.0,1.0,0.0,1.0,17.0
AMR,SLV,2015-07-27,2015,31,61.0,3.0,0.0,3.0,22.0
AMR,SLV,2015-08-03,2015,32,16.0,1.0,0.0,1.0,2.0
AMR,SLV,2015-08-10,2015,33,45.0,2.0,0.0,2.0,15.0
AMR,SLV,2015-08-17,2015,34,27.0,0.0,0.0,,7.0
AMR,SLV,2015-08-24,2015,35,43.0,0.0,0.0,,14.0
AMR,SLV,2015-08-31,2015,36,40.0,0.0,0.0,,11.0
AMR,SLV,2015-09-07,2015,37,39.0,0.0,0.0,,10.0
AMR,SLV,2015-09-14,2015,38,33.0,0.0,0.0,,11.0
AMR,SLV,2015-09-21,2015,39,40.0,0.0,0.0,,13.0
AMR,SLV,2015-09-28,2015,40,36.0,2.0,0.0,2.0,9.0
AMR,SLV,2015-10-05,2015,41,28.0,1.0,0.0,1.0,5.0
AMR,SLV,2015-10-12,2015,42,26.0,0.0,0.0,,3.0
AMR,SLV,2015-10-19,2015,43,29.0,1.0,0.0,1.0,5.0
AMR,SLV,2015-10-26,2015,44,39.0,5.0,0.0,5.0,9.0
AMR,SLV,2015-11-02,2015,45,24.0,4.0,0.0,4.0,2.0
AMR,SLV,2015-11-09,2015,46,32.0,4.0,0.0,4.0,5.0
AMR,SLV,2015-11-16,2015,47,20.0,2.0,0.0,2.0,0.0
AMR,SLV,2015-11-23,2015,48,42.0,5.0,0.0,5.0,8.0
AMR,SLV,2015-11-30,2015,49,35.0,3.0,0.0,3.0,11.0
AMR,SLV,2015-12-07,2015,50,29.0,1.0,1.0,2.0,3.0
AMR,SLV,2015-12-14,2015,51,19.0,1.0,0.0,1.0,2.0
AMR,SLV,2015-12-21,2015,52,8.0,1.0,2.0,3.0,0.0
AMR,SLV,2015-12-28,2015,53,8.0,0.0,0.0,,0.0
AMR,SLV,2016-01-04,2016,1,42.0,1.0,0.0,1.0,2.0
AMR,SLV,2016-01-11,2016,2,39.0,0.0,0.0,,6.0
AMR,SLV,2016-01-18,2016,3,24.0,0.0,0.0,,1.0
AMR,SLV,2016-01-25,2016,4,31.0,0.0,0.0,,0.0
AMR,SLV,2016-02-01,2016,5,42.0,2.0,0.0,2.0,0.0
AMR,SLV,2016-02-08,2016,6,38.0,0.0,0.0,,0.0
AMR,SLV,2016-02-15,2016,7,40.0,0.0,0.0,,0.0
AMR,SLV,2016-02-22,2016,8,42.0,0.0,0.0,,0.0
AMR,SLV,2016-02-29,2016,9,39.0,1.0,0.0,1.0,0.0
AMR,SLV,2016-03-07,2016,10,43.0,3.0,0.0,3.0,0.0
AMR,SLV,2016-03-14,2016,11,50.0,2.0,0.0,2.0,0.0
AMR,SLV,2016-03-21,2016,12,23.0,0.0,0.0,,0.0
AMR,SLV,2016-03-28,2016,13,52.0,4.0,0.0,4.0,0.0
AMR,SLV,2016-04-04,2016,14,44.0,2.0,0.0,2.0,0.0
AMR,SLV,2016-04-11,2016,15,63.0,10.0,0.0,10.0,0.0
AMR,SLV,2016-04-18,2016,16,74.0,13.0,0.0,13.0,0.0
AMR,SLV,2016-04-25,2016,17,93.0,21.0,0.0,21.0,0.0
AMR,SLV,2016-05-02,2016,18,93.0,19.0,0.0,19.0,0.0
AMR,SLV,2016-05-09,2016,19,104.0,13.0,0.0,13.0,0.0
AMR,SLV,2016-05-16,2016,20,99.0,19.0,0.0,19.0,0.0
AMR,SLV,2016-05-23,2016,21,80.0,19.0,0.0,19.0,0.0
AMR,SLV,2016-05-30,2016,22,116.0,19.0,0.0,19.0,0.0
AMR,SLV,2016-06-06,2016,23,109.0,16.0,0.0,16.0,0.0
AMR,SLV,2016-06-13,2016,24,96.0,24.0,0.0,24.0,0.0
AMR,SLV,2016-06-20,2016,25,104.0,20.0,0.0,20.0,0.0
AMR,SLV,2016-06-27,2016,26,65.0,3.0,0.0,3.0,1.0
AMR,SLV,2016-07-04,2016,27,73.0,6.0,0.0,6.0,0.0
AMR,SLV,2016-07-11,2016,28,66.0,1.0,0.0,1.0,0.0
AMR,SLV,2016-07-18,2016,29,57.0,2.0,1.0,3.0,0.0
AMR,SLV,2016-07-25,2016,30,59.0,0.0,0.0,,0.0
AMR,SLV,2016-08-01,2016,31,35.0,0.0,0.0,,0.0
AMR,SLV,2016-08-08,2016,32,62.0,0.0,0.0,,0.0
AMR,SLV,2016-08-15,2016,33,59.0,0.0,0.0,,0.0
AMR,SLV,2016-08-22,2016,34,57.0,0.0,1.0,1.0,0.0
AMR,SLV,2016-08-29,2016,35,54.0,0.0,0.0,,3.0
AMR,SLV,2016-09-05,2016,36,50.0,0.0,0.0,,2.0
AMR,SLV,2016-09-12,2016,37,51.0,0.0,2.0,2.0,2.0
AMR,SLV,2016-09-19,2016,38,62.0,0.0,0.0,,5.0
AMR,SLV,2016-09-26,2016,39,84.0,0.0,0.0,,7.0
AMR,SLV,2016-10-03,2016,40,57.0,0.0,2.0,2.0,3.0
AMR,SLV,2016-10-10,2016,41,52.0,0.0,0.0,,7.0
AMR,SLV,2016-10-17,2016,42,78.0,0.0,2.0,2.0,7.0
AMR,SLV,2016-10-24,2016,43,68.0,0.0,4.0,4.0,12.0
AMR,SLV,2016-10-31,2016,44,51.0,0.0,3.0,3.0,10.0
AMR,SLV,2016-11-07,2016,45,46.0,0.0,1.0,1.0,8.0
AMR,SLV,2016-11-14,2016,46,51.0,0.0,1.0,1.0,6.0
AMR,SLV,2016-11-21,2016,47,41.0,0.0,1.0,1.0,5.0
AMR,SLV,2016-11-28,2016,48,38.0,0.0,3.0,3.0,4.0
AMR,SLV,2016-12-05,2016,49,41.0,0.0,0.0,,2.0
AMR,SLV,2016-12-12,2016,50,36.0,0.0,0.0,,5.0
AMR,SLV,2016-12-19,2016,51,21.0,0.0,0.0,,1.0
AMR,SLV,2016-12-26,2016,52,4.0,0.0,0.0,,0.0
AMR,SLV,2017-01-02,2017,1,30.0,1.0,0.0,1.0,2.0
AMR,SLV,2017-01-09,2017,2,44.0,0.0,0.0,,4.0
AMR,SLV,2017-01-16,2017,3,37.0,0.0,1.0,1.0,4.0
AMR,SLV,2017-01-23,2017,4,24.0,0.0,0.0,,1.0
AMR,SLV,2017-01-30,2017,5,36.0,0.0,1.0,1.0,1.0
AMR,SLV,2017-02-06,2017,6,32.0,0.0,0.0,,1.0
AMR,SLV,2017-02-13,2017,7,33.0,0.0,0.0,,0.0
AMR,SLV,2017-02-20,2017,8,33.0,0.0,0.0,,1.0
AMR,SLV,2017-02-27,2017,9,28.0,1.0,0.0,1.0,1.0
AMR,SLV,2017-03-06,2017,10,33.0,0.0,0.0,,1.0
AMR,SLV,2017-03-13,2017,11,43.0,0.0,0.0,,2.0
AMR,SLV,2017-03-20,2017,12,41.0,1.0,1.0,2.0,1.0
AMR,SLV,2017-03-27,2017,13,34.0,0.0,0.0,,0.0
AMR,SLV,2017-04-03,2017,14,34.0,0.0,0.0,,0.0
AMR,SLV,2017-04-10,2017,15,6.0,0.0,0.0,,0.0
AMR,SLV,2017-04-17,2017,16,34.0,0.0,0.0,,0.0
AMR,SLV,2017-04-24,2017,17,28.0,1.0,0.0,1.0,0.0
AMR,SLV,2017-05-01,2017,18,25.0,0.0,0.0,,0.0
AMR,SLV,2017-05-08,2017,19,36.0,2.0,0.0,2.0,0.0
AMR,SLV,2017-05-15,2017,20,29.0,2.0,0.0,2.0,0.0
AMR,SLV,2017-05-22,2017,21,50.0,5.0,0.0,5.0,2.0
AMR,SLV,2017-05-29,2017,22,48.0,12.0,0.0,12.0,0.0
AMR,SLV,2017-06-05,2017,23,70.0,30.0,0.0,30.0,0.0
AMR,SLV,2017-06-12,2017,24,117.0,66.0,0.0,66.0,2.0
AMR,SLV,2017-06-19,2017,25,115.0,56.0,0.0,56.0,5.0
AMR,SLV,2017-06-26,2017,26,91.0,34.0,0.0,34.0,4.0
AMR,SLV,2017-07-03,2017,27,89.0,18.0,0.0,18.0,11.0
AMR,SLV,2017-07-10,2017,28,82.0,6.0,0.0,6.0,7.0
AMR,SLV,2017-07-17,2017,29,89.0,3.0,0.0,3.0,25.0
AMR,SLV,2017-07-24,2017,30,91.0,1.0,0.0,1.0,30.0
AMR,SLV,2017-07-31,2017,31,82.0,0.0,0.0,,45.0
AMR,SLV,2017-08-07,2017,32,87.0,0.0,0.0,,34.0
AMR,SLV,2017-08-14,2017,33,85.0,0.0,0.0,,44.0
AMR,SLV,2017-08-21,2017,34,76.0,0.0,1.0,1.0,36.0
AMR,SLV,2017-08-28,2017,35,64.0,0.0,0.0,,28.0
AMR,SLV,2017-09-04,2017,36,47.0,0.0,0.0,,21.0
AMR,SLV,2017-09-11,2017,37,51.0,0.0,1.0,1.0,17.0
AMR,SLV,2017-09-18,2017,38,43.0,0.0,1.0,1.0,14.0
AMR,SLV,2017-09-25,2017,39,38.0,0.0,0.0,,9.0
AMR,SLV,2017-10-02,2017,40,35.0,0.0,0.0,,7.0
AMR,SLV,2017-10-09,2017,41,34.0,0.0,8.0,8.0,7.0
AMR,SLV,2017-10-16,2017,42,46.0,0.0,6.0,6.0,4.0
AMR,SLV,2017-10-23,2017,43,29.0,0.0,4.0,4.0,3.0
AMR,SLV,2017-10-30,2017,44,27.0,0.0,4.0,4.0,4.0
AMR,SLV,2017-11-06,2017,45,34.0,0.0,7.0,7.0,1.0
AMR,SLV,2017-11-13,2017,46,39.0,0.0,6.0,6.0,0.0
AMR,SLV,2017-11-20,2017,47,26.0,0.0,4.0,4.0,1.0
AMR,SLV,2017-11-27,2017,48,31.0,0.0,3.0,3.0,0.0
AMR,SLV,2017-12-04,2017,49,22.0,0.0,0.0,,0.0
AMR,SLV,2017-12-11,2017,50,30.0,0.0,0.0,,0.0
AMR,SLV,2017-12-18,2017,51,16.0,0.0,1.0,1.0,0.0
AMR,SLV,2017-12-25,2017,52,12.0,0.0,0.0,,0.0
AMR,SLV,2018-01-01,2018,1,19.0,0.0,0.0,,0.0
AMR,SLV,2018-01-08,2018,2,37.0,0.0,1.0,1.0,0.0
AMR,SLV,2018-01-15,2018,3,23.0,0.0,0.0,,0.0
AMR,SLV,2018-01-22,2018,4,32.0,0.0,1.0,1.0,0.0
AMR,SLV,2018-01-29,2018,5,30.0,0.0,0.0,,0.0
AMR,SLV,2018-02-05,2018,6,22.0,0.0,2.0,2.0,0.0
AMR,SLV,2018-02-12,2018,7,28.0,0.0,0.0,,0.0
AMR,SLV,2018-02-19,2018,8,28.0,0.0,0.0,,0.0
AMR,SLV,2018-02-26,2018,9,30.0,0.0,0.0,,0.0
AMR,SLV,2018-03-05,2018,10,30.0,0.0,0.0,,0.0
AMR,SLV,2018-03-12,2018,11,33.0,0.0,0.0,,0.0
AMR,SLV,2018-03-19,2018,12,39.0,0.0,0.0,,0.0
AMR,SLV,2018-03-26,2018,13,8.0,0.0,0.0,,0.0
AMR,SLV,2018-04-02,2018,14,25.0,0.0,0.0,,0.0
AMR,SLV,2018-04-09,2018,15,42.0,0.0,0.0,,0.0
AMR,SLV,2018-04-16,2018,16,31.0,0.0,0.0,,0.0
AMR,SLV,2018-04-23,2018,17,23.0,0.0,0.0,,0.0
AMR,SLV,2018-04-30,2018,18,23.0,0.0,0.0,,0.0
AMR,SLV,2018-05-07,2018,19,27.0,0.0,0.0,,0.0
AMR,SLV,2018-05-14,2018,20,29.0,1.0,0.0,1.0,0.0
AMR,SLV,2018-05-21,2018,21,23.0,0.0,0.0,,0.0
AMR,SLV,2018-05-28,2018,22,35.0,0.0,0.0,,0.0
AMR,SLV,2018-06-04,2018,23,34.0,1.0,1.0,2.0,0.0
AMR,SLV,2018-06-11,2018,24,42.0,0.0,0.0,,0.0
AMR,SLV,2018-06-18,2018,25,40.0,0.0,1.0,1.0,0.0
AMR,SLV,2018-06-25,2018,26,45.0,2.0,1.0,3.0,0.0
AMR,SLV,2018-07-02,2018,27,41.0,1.0,0.0,1.0,0.0
AMR,SLV,2018-07-09,2018,28,33.0,1.0,1.0,2.0,0.0
AMR,SLV,2018-07-16,2018,29,43.0,1.0,1.0,2.0,0.0
AMR,SLV,2018-07-23,2018,30,27.0,1.0,1.0,2.0,0.0
AMR,SLV,2018-07-30,2018,31,19.0,4.0,1.0,5.0,0.0
AMR,SLV,2018-08-06,2018,32,26.0,7.0,0.0,7.0,0.0
AMR,SLV,2018-08-13,2018,33,38.0,8.0,1.0,9.0,0.0
AMR,SLV,2018-08-20,2018,34,32.0,2.0,3.0,5.0,0.0
AMR,SLV,2018-08-27,2018,35,48.0,10.0,2.0,12.0,0.0
AMR,SLV,2018-09-03,2018,36,41.0,7.0,5.0,12.0,0.0
AMR,SLV,2018-09-10,2018,37,45.0,10.0,1.0,11.0,0.0
AMR,SLV,2018-09-17,2018,38,41.0,6.0,4.0,10.0,0.0
AMR,SLV,2018-09-24,2018,39,42.0,5.0,3.0,8.0,0.0
AMR,SLV,2018-10-01,2018,40,36.0,8.0,4.0,12.0,1.0
AMR,SLV,2018-10-08,2018,41,34.0,6.0,2.0,8.0,0.0
AMR,SLV,2018-10-15,2018,42,45.0,8.0,4.0,12.0,0.0
AMR,SLV,2018-10-22,2018,43,39.0,9.0,4.0,13.0,0.0
AMR,SLV,2018-10-29,2018,44,33.0,8.0,8.0,16.0,0.0
AMR,SLV,2018-11-05,2018,45,39.0,7.0,6.0,13.0,3.0
AMR,SLV,2018-11-12,2018,46,58.0,5.0,6.0,11.0,1.0
AMR,SLV,2018-11-19,2018,47,41.0,3.0,3.0,6.0,0.0
AMR,SLV,2018-11-26,2018,48,40.0,1.0,2.0,3.0,3.0
AMR,SLV,2018-12-03,2018,49,25.0,0.0,3.0,3.0,0.0
AMR,SLV,2018-12-10,2018,50,33.0,0.0,2.0,2.0,2.0
AMR,SLV,2018-12-31,2019,1,9.0,1.0,0.0,1.0,1.0
AMR,SLV,2019-01-07,2019,2,21.0,0.0,0.0,,3.0
AMR,SLV,2019-01-14,2019,3,21.0,0.0,0.0,,1.0
AMR,SLV,2019-01-21,2019,4,24.0,0.0,0.0,,0.0
AMR,SLV,2019-01-28,2019,5,32.0,0.0,0.0,,5.0
AMR,SLV,2019-02-04,2019,6,22.0,0.0,0.0,,1.0
AMR,SLV,2019-02-11,2019,7,32.0,0.0,0.0,,7.0
AMR,SLV,2019-02-18,2019,8,26.0,0.0,0.0,,1.0
AMR,SLV,2019-02-25,2019,9,36.0,0.0,0.0,,3.0
AMR,SLV,2019-03-04,2019,10,30.0,0.0,0.0,,4.0
AMR,SLV,2019-03-11,2019,11,31.0,1.0,0.0,1.0,6.0
AMR,SLV,2019-03-18,2019,12,28.0,0.0,0.0,,4.0
AMR,SLV,2019-03-25,2019,13,40.0,0.0,0.0,,7.0
AMR,SLV,2019-04-01,2019,14,28.0,0.0,0.0,,3.0
AMR,SLV,2019-04-08,2019,15,24.0,0.0,0.0,,5.0
AMR,SLV,2019-04-15,2019,16,7.0,0.0,0.0,,1.0
AMR,SLV,2019-04-22,2019,17,27.0,0.0,0.0,,4.0
AMR,SLV,2019-04-29,2019,18,24.0,0.0,0.0,,1.0
AMR,SLV,2019-05-06,2019,19,24.0,0.0,0.0,,2.0
AMR,SLV,2019-05-13,2019,20,27.0,0.0,0.0,,2.0
AMR,SLV,2019-05-20,2019,21,36.0,0.0,0.0,,5.0
AMR,SLV,2019-05-27,2019,22,25.0,0.0,0.0,,5.0
AMR,SLV,2019-06-03,2019,23,39.0,2.0,0.0,2.0,9.0
AMR,SLV,2019-06-10,2019,24,24.0,0.0,0.0,,7.0
AMR,SLV,2019-06-17,2019,25,29.0,0.0,0.0,,13.0
AMR,SLV,2019-06-24,2019,26,38.0,0.0,0.0,,21.0
AMR,SLV,2019-07-01,2019,27,33.0,1.0,0.0,1.0,15.0
AMR,SLV,2019-07-08,2019,28,37.0,2.0,0.0,2.0,17.0
AMR,SLV,2019-07-15,2019,29,32.0,0.0,0.0,,12.0
AMR,SLV,2019-07-22,2019,30,34.0,1.0,0.0,1.0,7.0
AMR,SLV,2019-07-29,2019,31,19.0,2.0,0.0,2.0,1.0
AMR,SLV,2019-08-05,2019,32,12.0,1.0,0.0,1.0,0.0
AMR,SLV,2019-08-12,2019,33,29.0,3.0,0.0,3.0,4.0
AMR,SLV,2019-08-19,2019,34,21.0,3.0,1.0,4.0,0.0
AMR,SLV,2019-08-26,2019,35,15.0,6.0,1.0,7.0,0.0
AMR,SLV,2019-09-02,2019,36,20.0,5.0,1.0,6.0,0.0
AMR,SLV,2019-09-09,2019,37,28.0,9.0,1.0,10.0,0.0
AMR,SLV,2019-09-16,2019,38,23.0,9.0,0.0,9.0,0.0
AMR,SLV,2019-09-23,2019,39,25.0,16.0,0.0,16.0,0.0
AMR,SLV,2019-09-30,2019,40,37.0,22.0,2.0,24.0,2.0
AMR,SLV,2019-10-07,2019,41,33.0,20.0,1.0,21.0,0.0
AMR,SLV,2019-10-14,2019,42,38.0,20.0,4.0,24.0,0.0
AMR,SLV,2019-10-21,2019,43,66.0,30.0,7.0,37.0,1.0
AMR,SLV,2019-10-28,2019,44,52.0,17.0,8.0,25.0,2.0
AMR,SLV,2019-11-04,2019,45,39.0,8.0,8.0,16.0,1.0
AMR,SLV,2019-11-11,2019,46,33.0,8.0,6.0,14.0,0.0
AMR,SLV,2019-11-18,2019,47,19.0,3.0,3.0,6.0,0.0
AMR,SLV,2019-11-25,2019,48,19.0,0.0,2.0,2.0,0.0
AMR,SLV,2019-12-02,2019,49,27.0,0.0,6.0,6.0,1.0
AMR,SLV,2019-12-09,2019,50,25.0,0.0,1.0,1.0,2.0
AMR,SLV,2019-12-16,2019,51,17.0,0.0,2.0,2.0,0.0
AMR,SLV,2019-12-23,2019,52,3.0,0.0,0.0,,0.0
AMR,SLV,2019-12-30,2020,1,5.0,0.0,0.0,,0.0
AMR,SLV,2020-01-06,2020,2,19.0,1.0,0.0,1.0,0.0
AMR,SLV,2020-01-13,2020,3,21.0,0.0,0.0,,1.0
AMR,SLV,2020-01-20,2020,4,25.0,0.0,1.0,1.0,0.0
AMR,SLV,2020-01-27,2020,5,35.0,0.0,0.0,,0.0
AMR,SLV,2020-02-03,2020,6,35.0,1.0,1.0,2.0,0.0
AMR,SLV,2020-02-10,2020,7,41.0,1.0,0.0,1.0,1.0
AMR,SLV,2020-02-17,2020,8,38.0,0.0,1.0,1.0,0.0
AMR,SLV,2020-02-24,2020,9,26.0,0.0,0.0,,0.0
AMR,SLV,2020-03-02,2020,10,22.0,0.0,0.0,,0.0
AMR,SLV,2020-03-09,2020,11,19.0,0.0,0.0,,0.0
AMR,SLV,2020-03-16,2020,12,40.0,0.0,1.0,1.0,0.0
AMR,SLV,2020-03-23,2020,13,4.0,0.0,0.0,,0.0
AMR,SLV,2020-03-30,2020,14,17.0,0.0,0.0,,2.0
AMR,SLV,2020-04-06,2020,15,27.0,0.0,0.0,,0.0
AMR,SLV,2020-04-13,2020,16,10.0,0.0,0.0,,0.0
AMR,SLV,2020-04-20,2020,17,14.0,0.0,0.0,,0.0
AMR,SLV,2020-04-27,2020,18,13.0,0.0,0.0,,0.0
AMR,SLV,2020-05-04,2020,19,16.0,0.0,0.0,,0.0
AMR,SLV,2020-05-11,2020,20,26.0,0.0,0.0,,0.0
AMR,SLV,2020-05-18,2020,21,26.0,0.0,0.0,,0.0
AMR,SLV,2020-05-25,2020,22,31.0,0.0,0.0,,0.0
AMR,SLV,2020-06-01,2020,23,32.0,0.0,0.0,,
AMR,SLV,2020-06-08,2020,24,76.0,0.0,0.0,,
AMR,SLV,2020-06-15,2020,25,109.0,0.0,0.0,,
AMR,SLV,2020-06-22,2020,26,23.0,0.0,0.0,,
AMR,SLV,2020-06-29,2020,27,10.0,0.0,0.0,,
AMR,SLV,2020-07-06,2020,28,21.0,0.0,0.0,,
AMR,SLV,2020-07-13,2020,29,68.0,0.0,0.0,,
AMR,SLV,2020-07-20,2020,30,22.0,0.0,0.0,,
AMR,SLV,2020-07-27,2020,31,58.0,0.0,0.0,,
AMR,SLV,2020-08-03,2020,32,3.0,0.0,0.0,,
AMR,SLV,2020-08-10,2020,33,0.0,0.0,0.0,,
AMR,SLV,2020-08-17,2020,34,0.0,0.0,0.0,,
AMR,SLV,2020-08-24,2020,35,7.0,0.0,0.0,,
AMR,SLV,2020-08-31,2020,36,15.0,0.0,0.0,,
AMR,SLV,2020-09-07,2020,37,5.0,0.0,0.0,,
AMR,SLV,2020-09-14,2020,38,1.0,0.0,0.0,,
AMR,SLV,2020-09-21,2020,39,0.0,0.0,0.0,,
AMR,SLV,2020-09-28,2020,40,0.0,0.0,0.0,,
AMR,SLV,2020-10-05,2020,41,1.0,0.0,0.0,,
AMR,SLV,2020-10-12,2020,42,0.0,0.0,0.0,,
AMR,SLV,2020-10-19,2020,43,0.0,0.0,0.0,,
AMR,SLV,2020-10-26,2020,44,3.0,0.0,0.0,,
AMR,SLV,2020-11-02,2020,45,0.0,0.0,0.0,,
AMR,SLV,2020-11-09,2020,46,6.0,0.0,0.0,,
AMR,SLV,2020-11-16,2020,47,3.0,0.0,0.0,,
AMR,SLV,2020-11-23,2020,48,0.0,0.0,0.0,,
AMR,SLV,2020-11-30,2020,49,12.0,0.0,0.0,,
AMR,SLV,2020-12-07,2020,50,13.0,0.0,0.0,,
AMR,SLV,2020-12-14,2020,51,7.0,0.0,0.0,,
AMR,SLV,2020-12-21,2020,52,60.0,0.0,0.0,,
AMR,SLV,2020-12-28,2020,53,0.0,0.0,0.0,,
AMR,SLV,2021-01-04,2021,1,0.0,0.0,0.0,,0.0
AMR,SLV,2021-01-04,2021,1,3.0,0.0,0.0,,0.0
AMR,SLV,2021-01-11,2021,2,0.0,0.0,0.0,,0.0
AMR,SLV,2021-01-11,2021,2,2.0,0.0,0.0,,0.0
AMR,SLV,2021-01-18,2021,3,0.0,0.0,0.0,,0.0
